subject_age,subject_education,subject_sex,subject_ethnicity,subject_income_category,subject_employment_status,same_sex_couple,married,sex_frequency,flirts_with_partner,fights_with_partner,relationship_duration,children,rel_change_during_pandemic,inc_change_during_pandemic,subject_had_covid,partner_had_covid,subject_vaccinated,partner_vaccinated,agree_covid_approach,relationship_quality
79.0,high_school_grad,female,hispanic,75k_85k,not_working_disabled,no,married,,never,2_times,57.25,6.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,completely_agree,good
49.0,masters_degree,female,white,30k_35k,not_working_disabled,no,not_married,once_a_month_or_less,never,0_times,6.33333349227905,2.0,no_change,much_better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
75.0,bach_degree,male,white,30k_35k,not_working_retired,no,married,once_a_month_or_less,never,2_times,52.1666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
68.0,some_college,male,white,60k_75k,working_self_employed,no,not_married,once_or_twice_a_week,a_few_times_a_week,3_times,7.41666650772095,3.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,fair
72.0,masters_degree,female,white,10k_12k,not_working_retired,no,married,,never,0_times,46.6666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
59.0,high_school_grad,male,white,85k_100k,working_paid_employee,no,married,once_a_month_or_less,never,,31.4166660308838,3.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_agree,excellent
58.0,high_school_grad,female,black,40k_50k,not_working_retired,no,married,once_or_twice_a_week,never,2_times,22.3333339691162,2.0,no_change,no_change,yes,yes,not_vaccinated,fully_vaccinated_and_booster,mostly_agree,good
38.0,11th,male,white,85k_100k,not_working_other,no,married,3_to_6_times_a_week,a_few_times_a_week,1_time,25.9166660308838,5.0,better_than_before,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
39.0,masters_degree,male,white,150k_175k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,0_times,12.8333330154419,4.0,no_change,better,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
48.0,high_school_grad,male,white,60k_75k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,0_times,28.6666660308838,3.0,no_change,no_change,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_agree,excellent
35.0,high_school_grad,male,black,under_5k,not_working_looking,no,not_married,once_or_more_a_day,less_than_once_a_month,0_times,10.75,1.0,no_change,no_change,no,no,not_vaccinated,fully_vaccinated_no_booster,completely_agree,good
58.0,bach_degree,male,white,75k_85k,working_paid_employee,no,married,2_to_3_times_a_month,never,2_times,45.5,2.0,no_change,no_change,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
81.0,masters_degree,male,white,100k_125k,not_working_retired,no,not_married,once_or_twice_a_week,less_than_once_a_month,0_times,13.1666669845581,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
62.0,associate_degree,male,white,150k_175k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,0_times,34.0,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
57.0,masters_degree,female,white,150k_175k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,1_time,36.75,3.0,no_change,worse,yes,yes,not_vaccinated,fully_vaccinated_no_booster,completely_agree,excellent
63.0,high_school_grad,male,white,15k_20k,not_working_retired,no,married,once_or_twice_a_week,a_few_times_a_week,2_times,28.8333339691162,1.0,no_change,worse,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
75.0,bach_degree,female,white,175k_200k,not_working_retired,no,married,once_a_month_or_less,never,1_time,53.0833320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
68.0,associate_degree,female,white,75k_85k,not_working_retired,no,not_married,once_or_more_a_day,every_day,1_time,2.0,1.0,no_change,better,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_disagree,good
29.0,bach_degree,female,white,100k_125k,working_paid_employee,no,married,2_to_3_times_a_month,1_to_3_times_a_month,0_times,10.6666669845581,3.0,better_than_before,worse,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
75.0,high_school_grad,male,white,40k_50k,not_working_retired,no,married,,less_than_once_a_month,2_times,54.4166679382324,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
60.0,associate_degree,male,hispanic,200k_250k,working_paid_employee,no,married,2_to_3_times_a_month,every_day,1_time,32.75,3.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
77.0,some_college,male,white,50k_60k,not_working_retired,no,married,once_a_month_or_less,every_day,6_times,41.5,2.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
41.0,masters_degree,male,white,200k_250k,working_paid_employee,yes,married,once_or_twice_a_week,less_than_once_a_month,0_times,14.5,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
46.0,bach_degree,male,other,100k_125k,working_paid_employee,no,married,2_to_3_times_a_month,never,0_times,8.08333301544189,4.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
82.0,high_school_grad,male,hispanic,50k_60k,not_working_retired,no,married,once_a_month_or_less,never,0_times,46.9166679382324,3.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
44.0,high_school_grad,female,white,50k_60k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,23.6666660308838,3.0,no_change,no_change,yes,yes,not_vaccinated,partially_vaccinated,mostly_agree,good
75.0,7th_8th_grade,male,hispanic,60k_75k,not_working_retired,no,married,once_a_month_or_less,never,6_times,53.75,3.0,no_change,no_change,no,no,not_vaccinated,fully_vaccinated_no_booster,completely_agree,excellent
62.0,high_school_grad,female,white,85k_100k,working_self_employed,no,married,once_a_month_or_less,never,0_times,35.3333320617676,2.0,no_change,no_change,yes,yes,not_vaccinated,fully_vaccinated_and_booster,mostly_agree,fair
50.0,high_school_grad,male,white,under_5k,not_working_other,no,married,once_a_month_or_less,never,0_times,24.75,1.0,better_than_before,no_change,no,no,not_vaccinated,fully_vaccinated_and_booster,completely_agree,excellent
55.0,9th,male,white,50k_60k,not_working_looking,no,married,once_a_month_or_less,never,0_times,26.4166660308838,2.0,no_change,no_change,no,no,not_vaccinated,partially_vaccinated,completely_agree,good
83.0,associate_degree,female,white,50k_60k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,46.9166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
59.0,high_school_grad,male,black,125k_150k,working_paid_employee,no,married,once_or_twice_a_week,never,3_times,10.0833330154419,2.0,no_change,no_change,yes,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,completely_agree,fair
49.0,high_school_grad,female,black,25k_30k,working_paid_employee,no,not_married,once_or_twice_a_week,once_a_week,7_or_more_times,0.16666667163372,1.0,no_change,worse,no,no,fully_vaccinated_and_booster,not_vaccinated,completely_agree,fair
32.0,masters_degree,female,white,75k_85k,working_paid_employee,no,married,,,1_time,10.1666669845581,1.0,no_change,worse,yes,yes,,,,good
75.0,masters_degree,male,white,85k_100k,working_self_employed,no,married,once_a_month_or_less,less_than_once_a_month,0_times,51.5,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
77.0,high_school_grad,female,white,60k_75k,not_working_retired,no,married,,never,2_times,57.6666679382324,2.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
40.0,high_school_grad,male,hispanic,20k_25k,not_working_other,no,married,2_to_3_times_a_month,less_than_once_a_month,6_times,17.4166660308838,4.0,worse_than_before,much_worse,no,no,not_vaccinated,partially_vaccinated,completely_agree,fair
66.0,some_college,male,white,85k_100k,not_working_retired,no,married,2_to_3_times_a_month,less_than_once_a_month,0_times,7.66666650772095,3.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,fair
23.0,bach_degree,male,white,75k_85k,working_paid_employee,no,not_married,2_to_3_times_a_month,1_to_3_times_a_month,0_times,0.916666686534882,3.0,no_change,worse,no,no,not_vaccinated,not_vaccinated,completely_agree,good
36.0,bach_degree,male,white,over_250k,working_paid_employee,yes,married,once_a_month_or_less,never,0_times,11.0833330154419,2.0,no_change,no_change,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
68.0,high_school_grad,male,white,50k_60k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,1_time,50.0833320617676,2.0,no_change,no_change,no,yes,not_vaccinated,partially_vaccinated,completely_agree,good
42.0,high_school_grad,female,white,7k_10k,not_working_disabled,no,not_married,3_to_6_times_a_week,every_day,0_times,1.5,4.0,better_than_before,much_worse,no,no,not_vaccinated,not_vaccinated,completely_agree,good
34.0,bach_degree,male,hispanic,60k_75k,working_paid_employee,no,not_married,once_a_month_or_less,less_than_once_a_month,0_times,4.66666650772095,4.0,no_change,no_change,yes,no,not_vaccinated,not_vaccinated,mostly_agree,fair
48.0,some_college,male,white,125k_150k,working_paid_employee,no,married,2_to_3_times_a_month,a_few_times_a_week,1_time,24.25,5.0,no_change,worse,no,no,fully_vaccinated_no_booster,fully_vaccinated_and_booster,completely_agree,fair
42.0,some_college,male,black,20k_25k,working_paid_employee,no,married,2_to_3_times_a_month,a_few_times_a_week,2_times,23.8333339691162,2.0,no_change,no_change,no,yes,not_vaccinated,fully_vaccinated_no_booster,completely_agree,good
44.0,prof_doct_degree,male,white,over_250k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,1_time,17.1666660308838,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
67.0,high_school_grad,female,white,60k_75k,not_working_retired,no,married,once_a_month_or_less,never,1_time,,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
57.0,bach_degree,female,black,10k_12k,not_working_disabled,no,not_married,once_or_twice_a_week,never,2_times,2.5,1.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
72.0,high_school_grad,male,white,50k_60k,not_working_retired,no,married,3_to_6_times_a_week,never,0_times,50.6666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
65.0,bach_degree,male,white,150k_175k,working_paid_employee,no,married,2_to_3_times_a_month,a_few_times_a_week,1_time,52.5,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
59.0,masters_degree,male,white,35k_40k,working_self_employed,no,married,once_or_twice_a_week,never,2_times,40.25,4.0,no_change,no_change,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
30.0,no_education,female,white,5k_7k,working_paid_employee,no,married,once_or_more_a_day,every_day,0_times,16.0833339691162,1.0,better_than_before,much_worse,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
79.0,prof_doct_degree,male,white,over_250k,not_working_retired,no,married,once_a_month_or_less,never,2_times,45.9166679382324,1.0,worse_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
38.0,bach_degree,female,white,100k_125k,working_paid_employee,no,married,2_to_3_times_a_month,never,0_times,15.5833330154419,4.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
29.0,bach_degree,male,black,50k_60k,working_paid_employee,no,married,once_or_twice_a_week,once_a_week,1_time,11.9166669845581,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
63.0,high_school_grad,male,white,25k_30k,working_self_employed,no,not_married,2_to_3_times_a_month,a_few_times_a_week,1_time,39.0833320617676,3.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
62.0,high_school_grad,female,white,40k_50k,not_working_retired,no,married,,1_to_3_times_a_month,0_times,46.0833320617676,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
46.0,some_college,female,black,85k_100k,not_working_disabled,no,not_married,once_or_twice_a_week,once_a_week,1_time,1.58333337306976,4.0,worse_than_before,better,yes,no,not_vaccinated,partially_vaccinated,mostly_agree,fair
54.0,some_college,male,white,60k_75k,working_paid_employee,no,married,2_to_3_times_a_month,every_day,4_times,27.75,2.0,worse_than_before,much_worse,,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,fair
66.0,high_school_grad,female,white,75k_85k,not_working_retired,no,married,once_a_month_or_less,less_than_once_a_month,0_times,49.3333320617676,2.0,no_change,no_change,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
70.0,high_school_grad,female,white,50k_60k,not_working_retired,no,married,once_a_month_or_less,less_than_once_a_month,0_times,52.75,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
54.0,masters_degree,male,white,125k_150k,working_paid_employee,no,married,once_a_month_or_less,1_to_3_times_a_month,1_time,9.16666698455811,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
33.0,bach_degree,female,white,50k_60k,working_self_employed,yes,not_married,3_to_6_times_a_week,never,0_times,0.25,1.0,no_change,much_better,no,no,not_vaccinated,fully_vaccinated_no_booster,completely_agree,excellent
34.0,bach_degree,female,black,50k_60k,working_paid_employee,no,married,once_or_twice_a_week,never,0_times,10.9166669845581,2.0,better_than_before,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_agree,excellent
49.0,high_school_grad,male,white,125k_150k,working_paid_employee,no,married,once_a_month_or_less,less_than_once_a_month,1_time,20.3333339691162,2.0,no_change,no_change,yes,yes,not_vaccinated,fully_vaccinated_no_booster,completely_agree,good
35.0,11th,female,white,40k_50k,working_self_employed,no,not_married,3_to_6_times_a_week,less_than_once_a_month,3_times,3.25,3.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
31.0,bach_degree,male,hispanic,100k_125k,working_paid_employee,no,not_married,once_or_twice_a_week,every_day,0_times,5.33333349227905,5.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
67.0,high_school_grad,female,hispanic,40k_50k,not_working_retired,no,married,,never,2_times,47.5,1.0,no_change,no_change,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
