id,wave,subject_age,subject_education,subject_gender,subject_ethnicity,subject_income_category,subject_employment_status,same_sex_couple,married,sex_frequency,flirts_with_partner,fights_with_partner,relationship_duration,children,rel_change_during_pandemic,inc_change_during_pandemic,subject_had_covid,partner_had_covid,subject_vaccinated,partner_vaccinated,agree_covid_approach,relationship_quality
1785549,2022,51.0,bach_degree,female,black,150k_175k,working_paid_employee,yes,married,2_to_3_times_a_month,a_few_times_a_week,0_times,13.9166669845581,1.0,no_change,better,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
1786077,2022,62.0,some_college,male,white,85k_100k,not_working_retired,yes,not_married,once_or_twice_a_week,a_few_times_a_week,0_times,23.25,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1786675,2022,48.0,masters_degree,female,white,85k_100k,working_paid_employee,no,married,once_or_twice_a_week,never,0_times,7.08333349227905,3.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1786749,2022,69.0,some_college,male,white,75k_85k,working_self_employed,no,married,once_a_month_or_less,once_a_week,0_times,51.6666679382324,2.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1786835,2022,36.0,some_college,female,white,30k_35k,working_paid_employee,no,not_married,once_a_month_or_less,never,0_times,1.16666662693024,4.0,no_change,no_change,no,no,fully_vaccinated_and_booster,,mostly_agree,fair
1787955,2022,43.0,10th,female,white,35k_40k,working_paid_employee,no,married,once_a_month_or_less,never,1_time,16.8333339691162,2.0,worse_than_before,much_worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,fair
1788911,2022,39.0,masters_degree,female,black,150k_175k,working_paid_employee,no,married,2_to_3_times_a_month,less_than_once_a_month,2_times,,1.0,no_change,no_change,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1788973,2022,65.0,some_college,female,white,50k_60k,not_working_retired,yes,married,2_to_3_times_a_month,never,0_times,21.4166660308838,2.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1790453,2022,76.0,high_school_grad,male,white,40k_50k,not_working_looking,no,married,once_a_month_or_less,never,3_times,13.1666669845581,1.0,worse_than_before,much_worse,no,no,not_vaccinated,not_vaccinated,mostly_disagree,fair
1790879,2022,76.0,some_college,female,hispanic,150k_175k,not_working_retired,no,married,,never,0_times,52.9166679382324,3.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_agree,good
1791149,2022,83.0,high_school_grad,female,white,60k_75k,not_working_retired,no,not_married,once_a_month_or_less,never,0_times,,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1791377,2022,87.0,prof_doct_degree,male,white,over_250k,not_working_retired,no,married,,never,0_times,,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1791495,2022,35.0,high_school_grad,male,white,75k_85k,working_paid_employee,no,married,once_or_twice_a_week,never,0_times,16.3333339691162,5.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,good
1792531,2022,60.0,high_school_grad,male,white,85k_100k,working_paid_employee,no,not_married,,never,0_times,14.5,2.0,no_change,no_change,no,no,fully_vaccinated_no_booster,not_vaccinated,mostly_agree,poor
1793997,2022,61.0,some_college,male,white,over_250k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,0_times,43.8333320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_no_booster,completely_agree,excellent
1794225,2022,70.0,bach_degree,male,white,100k_125k,not_working_retired,yes,not_married,2_to_3_times_a_month,never,0_times,32.0,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1794231,2022,43.0,bach_degree,female,black,125k_150k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,17.6666660308838,3.0,no_change,worse,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,fair
1795553,2022,43.0,bach_degree,male,hispanic,85k_100k,working_paid_employee,no,married,3_to_6_times_a_week,every_day,1_time,13.5833330154419,1.0,better_than_before,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
1801065,2022,76.0,high_school_grad,male,hispanic,50k_60k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,61.0,2.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1806913,2022,43.0,10th,female,white,50k_60k,not_working_other,no,married,once_a_month_or_less,never,0_times,27.3333339691162,6.0,no_change,no_change,yes,yes,not_vaccinated,partially_vaccinated,mostly_agree,good
1806971,2022,53.0,some_college,male,black,85k_100k,working_paid_employee,no,married,3_to_6_times_a_week,every_day,2_times,32.6666679382324,2.0,no_change,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1807189,2022,33.0,some_college,male,white,50k_60k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,0_times,7.91666650772095,3.0,no_change,no_change,no,yes,not_vaccinated,not_vaccinated,completely_agree,excellent
1808147,2022,75.0,bach_degree,male,white,60k_75k,working_paid_employee,yes,not_married,once_a_month_or_less,a_few_times_a_week,0_times,0.583333313465118,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1808385,2022,62.0,bach_degree,female,white,100k_125k,working_paid_employee,no,married,,every_day,1_time,44.25,2.0,no_change,worse,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
1808717,2022,47.0,bach_degree,male,white,125k_150k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,10.9166669845581,4.0,no_change,better,yes,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_agree,good
1809325,2022,52.0,high_school_grad,male,white,125k_150k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,0_times,30.25,3.0,better_than_before,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1809643,2022,36.0,masters_degree,male,other,over_250k,working_paid_employee,yes,married,once_or_twice_a_week,never,0_times,3.08333325386047,6.0,no_change,much_better,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1810247,2022,37.0,7th_8th_grade,female,white,15k_20k,not_working_disabled,no,not_married,3_to_6_times_a_week,never,0_times,0.583333313465118,2.0,no_change,no_change,no,,not_vaccinated,,mostly_agree,good
1810471,2022,26.0,high_school_grad,male,hispanic,20k_25k,working_paid_employee,no,not_married,,,0_times,2.75,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1812501,2022,48.0,some_college,male,black,100k_125k,working_paid_employee,yes,married,once_a_month_or_less,every_day,0_times,17.3333339691162,1.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1814173,2022,31.0,12th_nodiploma,female,white,30k_35k,working_paid_employee,no,married,once_a_month_or_less,never,5_times,14.5,2.0,worse_than_before,much_worse,yes,yes,not_vaccinated,fully_vaccinated_and_booster,mostly_agree,fair
1815129,2022,57.0,some_college,female,white,85k_100k,working_paid_employee,no,not_married,once_a_month_or_less,less_than_once_a_month,0_times,15.5833330154419,2.0,no_change,no_change,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_and_booster,mostly_agree,good
1815571,2022,60.0,masters_degree,male,white,175k_200k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,0_times,30.6666660308838,4.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1816407,2022,57.0,prof_doct_degree,male,white,150k_175k,working_paid_employee,yes,married,once_or_twice_a_week,less_than_once_a_month,2_times,36.4166679382324,4.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1823887,2022,72.0,some_college,female,white,50k_60k,not_working_retired,no,married,,never,0_times,57.0833320617676,2.0,no_change,no_change,no,no,fully_vaccinated_no_booster,fully_vaccinated_no_booster,mostly_agree,excellent
1824065,2022,33.0,bach_degree,female,white,under_5k,working_paid_employee,no,married,once_or_twice_a_week,never,0_times,11.4166669845581,6.0,no_change,no_change,no,no,not_vaccinated,partially_vaccinated,completely_agree,excellent
1825867,2022,88.0,associate_degree,male,white,50k_60k,not_working_retired,no,married,2_to_3_times_a_month,never,0_times,71.4166641235352,2.0,no_change,worse,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1825937,2022,39.0,masters_degree,male,white,60k_75k,working_paid_employee,no,married,once_or_twice_a_week,less_than_once_a_month,0_times,15.0833330154419,7.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,mostly_agree,excellent
1827123,2022,52.0,12th_nodiploma,female,white,7k_10k,working_self_employed,no,married,once_or_twice_a_week,every_day,7_or_more_times,32.75,1.0,no_change,much_worse,no,no,not_vaccinated,not_vaccinated,completely_disagree,excellent
1828001,2022,43.0,masters_degree,male,white,125k_150k,working_paid_employee,no,married,2_to_3_times_a_month,once_a_week,2_times,,1.0,no_change,no_change,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1828311,2022,43.0,some_college,male,white,75k_85k,working_paid_employee,no,not_married,2_to_3_times_a_month,never,1_time,4.66666650772095,4.0,no_change,no_change,no,no,not_vaccinated,not_vaccinated,completely_agree,good
1831591,2022,52.0,some_college,male,hispanic,50k_60k,working_paid_employee,no,married,once_or_twice_a_week,a_few_times_a_week,0_times,23.0833339691162,4.0,no_change,no_change,yes,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1831603,2022,64.0,some_college,male,black,40k_50k,not_working_disabled,no,married,once_or_more_a_day,every_day,1_time,25.5,2.0,no_change,no_change,yes,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
1834561,2022,42.0,bach_degree,female,white,over_250k,not_working_other,no,married,2_to_3_times_a_month,every_day,1_time,15.6666669845581,4.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1835975,2022,63.0,high_school_grad,male,white,85k_100k,working_paid_employee,no,not_married,,1_to_3_times_a_month,0_times,,1.0,no_change,no_change,no,no,not_vaccinated,partially_vaccinated,mostly_agree,excellent
1844841,2022,35.0,masters_degree,female,white,60k_75k,working_paid_employee,no,married,once_or_twice_a_week,every_day,0_times,5.0,2.0,better_than_before,no_change,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,excellent
1845081,2022,77.0,masters_degree,female,white,100k_125k,working_paid_employee,no,married,once_a_month_or_less,never,0_times,55.0,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1845435,2022,43.0,10th,female,black,under_5k,not_working_disabled,no,not_married,once_or_twice_a_week,never,0_times,0.416666656732559,1.0,better_than_before,no_change,no,no,not_vaccinated,not_vaccinated,completely_agree,fair
1846375,2022,86.0,bach_degree,male,white,125k_150k,not_working_retired,no,not_married,once_a_month_or_less,a_few_times_a_week,0_times,5.0,1.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1848539,2022,62.0,bach_degree,male,white,175k_200k,working_paid_employee,no,married,once_or_twice_a_week,less_than_once_a_month,0_times,26.25,4.0,no_change,no_change,yes,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1848983,2022,79.0,associate_degree,male,white,30k_35k,not_working_retired,no,married,once_a_month_or_less,never,0_times,55.75,2.0,no_change,worse,no,no,not_vaccinated,not_vaccinated,mostly_disagree,good
1850681,2022,64.0,high_school_grad,female,white,40k_50k,working_paid_employee,no,married,2_to_3_times_a_month,never,0_times,47.75,2.0,better_than_before,worse,no,no,fully_vaccinated_no_booster,partially_vaccinated,completely_agree,good
1850929,2022,79.0,masters_degree,male,other,150k_175k,working_self_employed,no,married,once_a_month_or_less,never,3_times,57.1666679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1851301,2022,73.0,high_school_grad,male,white,30k_35k,not_working_retired,no,married,2_to_3_times_a_month,,0_times,56.4166679382324,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1851973,2022,48.0,7th_8th_grade,female,white,under_5k,not_working_retired,no,married,once_or_twice_a_week,a_few_times_a_week,1_time,30.5833339691162,4.0,no_change,worse,yes,no,not_vaccinated,partially_vaccinated,mostly_disagree,good
1852051,2022,52.0,bach_degree,female,white,60k_75k,working_paid_employee,no,married,2_to_3_times_a_month,never,0_times,10.6666669845581,2.0,better_than_before,better,no,no,fully_vaccinated_and_booster,fully_vaccinated_no_booster,mostly_agree,excellent
1854475,2022,74.0,high_school_grad,female,white,85k_100k,not_working_retired,no,married,once_a_month_or_less,never,1_time,55.3333320617676,2.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1857323,2022,47.0,high_school_grad,male,white,75k_85k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,0_times,26.5,5.0,no_change,no_change,yes,yes,fully_vaccinated_no_booster,fully_vaccinated_no_booster,completely_agree,good
1858747,2022,33.0,high_school_grad,female,white,60k_75k,not_working_other,no,married,once_or_twice_a_week,never,1_time,17.9166660308838,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
1860057,2022,40.0,high_school_grad,female,white,30k_35k,working_self_employed,yes,not_married,once_a_month_or_less,a_few_times_a_week,0_times,9.16666698455811,2.0,no_change,worse,yes,yes,not_vaccinated,not_vaccinated,mostly_agree,good
1860737,2022,50.0,high_school_grad,male,hispanic,60k_75k,working_paid_employee,no,married,once_or_twice_a_week,less_than_once_a_month,1_time,5.91666650772095,2.0,no_change,no_change,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1860835,2022,57.0,high_school_grad,male,white,10k_12k,working_self_employed,no,married,once_a_month_or_less,never,0_times,32.6666679382324,2.0,no_change,no_change,no,yes,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,good
1861177,2022,53.0,some_college,male,white,85k_100k,working_paid_employee,no,married,once_or_twice_a_week,every_day,0_times,15.4166669845581,3.0,better_than_before,no_change,no,yes,not_vaccinated,partially_vaccinated,completely_agree,excellent
1869479,2022,62.0,some_college,male,white,60k_75k,not_working_disabled,no,married,once_a_month_or_less,never,0_times,42.1666679382324,3.0,no_change,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,fair
1870403,2022,57.0,high_school_grad,female,white,60k_75k,working_paid_employee,no,married,once_a_month_or_less,a_few_times_a_week,2_times,28.8333339691162,2.0,better_than_before,no_change,no,no,fully_vaccinated_and_booster,fully_vaccinated_and_booster,completely_agree,excellent
